站点地址,站点名称,站点编号,NODE_PARTY_ID,站点加盟日期,银行业务签约日期,签约银行,站点卡数,站点余额,卡均余额,村名,户数,总人口数,标签
江苏省常州市金坛市薛埠镇花山村,常州市金坛市薛埠镇花山村,32040007,600005478,2015/1/14 16:13,2015/1/14 16:13,中国银行,0,0,\N,花山村,1000,3000,无数据
河南省周口市鹿邑县马铺镇段庄村,鹿邑县马铺镇助农金融,41160070,600006208,2015/1/14 16:14,2015/1/14 16:14,中国银行,131,1279450.11,9766.794733,段庄村,1000,4000,正式运营
江苏省常州市新北区西夏墅镇东南村,新北县西夏墅镇东南村,32040008,600005345,2015/1/14 16:16,2015/1/14 16:16,中国银行,0,0,\N,东南村,800,2600,无数据
江苏省常州市金坛市薛埠镇薛埠村,常州市金坛市薛埠镇薛埠村,32040009,600005480,2015/1/14 16:16,2015/1/14 16:16,中国银行,0,0,\N,薛埠村,3800,12598,无数据
河南省周口市鹿邑县观堂乡郭窑村,鹿邑县观堂镇助农金融,41160072,600006210,2015/2/10 0:00,2015/1/14 16:23,中国银行,81,87503.23,1080.28679,郭窑村,700,3000,正式运营
甘肃省天水市麦积区三岔乡关庄村,秦州区关子镇助农服务点,62050001,600005684,2015/1/14 16:26,2015/1/14 16:26,中国银行,131,1076240,8215.572519,关子村,400,2000,正式运营
江苏省常州市戚墅堰区丁堰镇芳渚村,戚墅堰区丁堰镇芳渚村,32040010,600005346,2015/1/14 16:27,2015/1/14 16:27,中国银行,0,0,\N,芳渚村,1200,5000,无数据
河南省漯河市召陵区召陵镇西皋西村,漯河市召陵镇西皋村位海英助农金融,41110057,600003644,2014/12/26 0:00,2015/1/14 16:28,中国银行,771,2694247.22,3494.484073,西皋西村,1300,5000,正式运营
甘肃省天水市秦州区玉泉镇暖和湾村,秦州区玉泉镇暖和湾村助农点,62050002,600005685,2015/1/14 16:30,2015/1/14 16:30,中国银行,11,20672.54,1879.321818,暖和湾村,400,2300,正式运营
河南省周口市项城市孙店镇孙店村,项城市孙店镇孙店村,41160074,600006212,2015/1/14 16:31,2015/1/14 16:31,中国银行,0,0,\N,孙店村,1500,10000,无数据
江苏省南通市启东市天汾镇天汾镇,南通市启东市天汾镇,32060002,600005481,2015/1/14 16:32,2015/1/14 16:32,中国银行,0,0,\N,天汾镇,2200,6000,无数据
河北省沧州市河间市黎民居乡北老生村,河间市黎民居乡北老生村,13090288,600001810,2015/1/14 16:32,2015/1/14 16:32,中国银行,195,430000,2205.128205,河间市黎民居乡北老生村,400,2000,正式运营
河北省沧州市河间市沙河桥镇杨官庄村,河间市沙河桥镇杨官庄村,13090289,600001811,2015/1/14 16:34,2015/1/14 16:34,中国银行,134,600000,4477.61194,杨官庄,400,2000,正式运营
河南省平顶山市汝州市小屯镇时屯村,汝州市小屯镇时屯村张晓峰助农金融,41040045,600003606,2015/1/14 16:34,2015/1/14 16:34,中国银行,388,2284142.24,5886.964536,时屯村,1200,5000,正式运营
河北省沧州市河间市故仙乡小故仙村,河间市故仙镇小故仙村,13090290,600001812,2015/1/14 16:35,2015/1/14 16:35,中国银行,388,1820000,4690.721649,河间市故仙镇小故仙村,400,2000,正式运营
甘肃省武威市凉州区新华乡徐庄村,凉州区新华乡徐庄村,62060006,600005686,2015/1/14 16:37,2015/1/14 16:37,中国银行,33,39381.07,1193.365758,徐庄村,500,2000,正式运营
河南省商丘市民权县王庄寨镇王庄寨镇王子树村,民权支行顺河乡庄子镇惠农支付服务点,41140593,600002673,2015/1/14 16:37,2015/1/14 16:37,中国银行,552,1806156.84,3272.023261,张庄村,1500,6000,正式运营
河南省平顶山市汝州市汝南街道办事处张吾庄村,汝州市寄料镇镇街,41040046,600003607,2015/1/14 16:37,2015/1/14 16:37,中国银行,0,0,\N,寄料镇镇街,1500,5000,无数据
河南省周口市项城市高寺镇张营村,项城市高寺镇张营村,41160075,600006213,2015/1/14 16:38,2015/1/14 16:38,中国银行,0,0,\N,张营村,900,4000,无数据
河南省平顶山市汝州市庙下乡湾子村,汝州市庙下镇湾子村王见福助农金融,41040047,600003608,2015/1/14 16:39,2015/1/14 16:39,中国银行,362,14325258.18,39572.53641,湾子村,1000,5000,正式运营
河北省石家庄市赵县高村乡东大里寺村,赵县高村乡东大里寺村,13010370,600000800,2015/1/14 16:39,2015/1/14 16:39,中国银行,826,3150000,3813.559322,东大里寺,450,2000,正式运营
甘肃省武威市凉州区高坝镇十三里村,凉州区高坝镇十三里,62060007,600005687,2015/1/14 16:41,2015/1/14 16:41,中国银行,331,435558.5,1315.886707,凉州区高坝镇十三里,400,2000,非正式运营
甘肃省武威市凉州区黄羊镇面粉工业园社区居,民勤县红沙岗镇,62060008,600005688,2015/1/14 16:43,2015/1/14 16:43,中国银行,413,30008.59,72.660024,红沙岗镇,400,2000,正式运营
河南省商丘市睢阳区临河店乡安庄村,睢阳区临河店乡安庄村惠农支付点,41140594,600002674,2015/1/14 16:49,2015/1/14 16:49,中国银行,156,295959.71,1897.177628,安庄村,3000,12000,正式运营
甘肃省武威市凉州区新华乡缠山村,凉州区新华乡缠山村,62060009,600005689,2015/1/14 16:49,2015/1/14 16:49,中国银行,15,207619.84,13841.32267,缠山村,400,2000,正式运营
安徽省滁州市凤阳县板桥镇秦塘村,清塘站,34110023,600000257,2015/1/14 16:50,2015/1/14 16:50,建设银行,86,74469.92,865.929302,清塘站,1000,2300,非正式运营
河北省沧州市黄骅市临港化工园区临港化工园区,黄骅市齐家务临津工业园,13090294,600001814,2015/1/14 16:50,2015/1/14 16:50,中国银行,150,590000,3933.333333,黄骅市齐家务临津工业园,1000,4000,正式运营
河南省南阳市宛城区新店乡下王庄村,南阳市新店乡下王庄孙金金助农金融,41130038,600002735,2015/1/14 16:52,2015/1/14 16:52,中国银行,407,943956.01,2319.302236,下王庄,1100,5000,正式运营
河南省周口市扶沟县曹里乡杜家村,扶沟县曹里乡,41160077,600006215,2015/1/14 16:53,2015/1/14 16:53,中国银行,488,1314456.92,2693.559262,杜家村,1000,5000,正式运营
河北省沧州市黄骅市国营中捷农场虚拟乡辛庄子村,中捷产业园区辛庄子,13090296,600001816,2015/1/14 0:00,2015/1/14 0:00,中国银行,191,1170000,6125.65445,辛庄子,400,2000,正式运营
甘肃省武威市凉州区金塔乡日畦村,凉州区金塔乡日畦村,62060010,600005690,2015/1/14 16:54,2015/1/14 16:54,中国银行,101,60013.58,594.193861,日畦村,450,2000,非正式运营
河北省沧州市黄骅市国营中捷农场虚拟乡朱庄子村,朱胡庄新村,13090297,600001817,2015/1/14 0:00,2015/1/14 0:00,中国银行,426,3550000,8333.333333,朱胡庄新村,400,2000,正式运营
河北省沧州市黄骅市南大港管理区虚拟乡一分区小辛庄村,黄骅市常郭镇故县村,13090298,600001818,2015/1/14 16:56,2015/1/14 16:56,中国银行,110,10000,90.909091,黄骅市常郭镇故县村,500,2500,正式运营
河南省周口市扶沟县白潭镇白潭村,扶沟县白潭镇,41160078,600006216,2015/1/14 16:57,2015/1/14 16:57,中国银行,144,364822.82,2533.491806,白潭村,15000,7000,正式运营
河南省平顶山市郏黄道乡黄道南村,郏县黄道镇黄南村,41040048,600003609,2015/1/14 16:59,2015/1/14 16:59,中国银行,0,0,\N,黄南村,1000,4000,无数据
河南省平顶山市郏渣元乡渣元村,郏县王渣元乡渣元村,41040049,600003610,2015/1/14 17:02,2015/1/14 17:02,中国银行,0,0,\N,渣元村,1500,6000,无数据
甘肃省武威市凉州区东河乡郑家庄村,凉州区东河乡郑家庄村,62060011,600005691,2015/1/14 17:02,2015/1/14 17:02,中国银行,109,653230.33,5992.938807,郑家庄,400,2000,正式运营
河南省平顶山市叶田庄乡张林庄村,郏县白庙乡镇街,41040050,600003611,2015/1/14 17:05,2015/1/14 17:05,中国银行,0,0,\N,白庙乡镇街,1200,6000,无数据
甘肃省武威市凉州区松树乡松树村,凉州区松树乡松树村,62060012,600005692,2015/1/14 17:08,2015/1/14 17:08,中国银行,9,1.11,0.123333,松树村,400,2000,正式运营
河南省平顶山市叶城关乡东卫庄村,平顶山市叶县城关乡卫庄李华有助农金融,41040051,600003612,2015/1/14 17:09,2015/1/14 17:09,中国银行,284,1315901.96,4633.457606,东卫庄村,1300,4000,正式运营
河南省周口市淮阳县豆门乡三合庄村,周口市淮阳县豆门乡三合庄刘涛助农金融服务点,41160081,600006219,2015/1/14 17:10,2015/1/14 17:10,中国银行,37,15946.86,430.996216,三合庄村,500,1600,正式运营
甘肃省武威市凉州区谢河镇谢河村,凉州区谢河镇谢河村,62060013,600005693,2015/1/14 17:11,2015/1/14 17:11,中国银行,24,26573.13,1107.21375,谢河村,450,2200,正式运营
安徽省滁州市天长市仁和集镇掌鼓村,掌鼓站,34110024,600000258,2015/1/14 17:11,2015/1/14 17:11,建设银行,322,625993.47,1944.079099,掌鼓,1800,3838,非正式运营
山东省德州市临邑县临邑镇东邢村,山东省临邑县宿安乡小孟家村,37140130,600001717,2015/1/14 17:12,2015/1/14 17:12,中国银行,3,215466.14,71822.04667,东孟村,230,800,正式运营
甘肃省武威市凉州区谢河镇五坝村,凉州区谢河镇五坝村,62060014,600005694,2015/1/14 17:13,2015/1/14 17:13,中国银行,17,2768.53,162.854706,五坝村,500,2300,正式运营
河南省平顶山市宝丰县肖旗乡范寨村,宝丰县肖旗乡范寨村,41040052,600003613,2015/1/14 17:13,2015/1/14 17:13,中国银行,427,2732903.72,6400.242904,范寨村,600,3000,正式运营
河南省漯河市召陵区召陵镇黄庄村,漯河市召陵镇黄庄村胡庆杰助农金融,41110058,600003645,2015/1/7 0:00,2015/1/14 17:14,中国银行,749,3725609.88,4974.111989,召陵镇黄庄村,2000,6000,正式运营
河南省平顶山市宝丰县大营镇观音堂村,宝丰县观音堂观音堂村,41040053,600003614,2015/1/14 17:15,2015/1/14 17:15,中国银行,0,0,\N,观音堂村,500,2000,无数据
山东省德州市陵县边临镇陈文沟村,陈文沟,37140132,600001719,2015/1/14 17:17,2015/1/14 17:17,中国银行,0,0,\N,陈文沟,320,1100,无数据
河南省平顶山市卫东区东高皇乡观上村,平顶山市卫东区东高皇街道办事处观上村李国杰助农金融,41040054,600003615,2015/1/22 0:00,2015/1/14 17:19,中国银行,355,2142278.75,6034.588028,观上村,830,3300,正式运营
山东省德州市陵县神头镇槐里村,槐里村,37140133,600001720,2015/1/14 17:19,2015/1/14 17:19,中国银行,0,0,\N,槐里村,260,1000,无数据
河南省周口市淮阳县冯塘乡冯塘村,周口市淮阳县冯塘乡谢凯助农金融服务点,41160083,600006221,2015/1/14 17:20,2015/1/14 17:20,中国银行,858,7598794.01,8856.403275,冯塘村,800,3500,正式运营
河南省平顶山市新华区焦店镇胡庄村,高新区遵化店韩庄村,41040055,600003616,2015/1/14 17:22,2015/1/14 17:22,中国银行,0,0,\N,韩庄村,1000,3000,无数据
河南省漯河市郾城区龙城镇栗庄村,漯河市龙城镇栗庄栗敬华助农金融,41110061,600003646,2015/2/1 0:00,2015/1/14 17:22,中国银行,138,781003.82,5659.447971,龙城镇栗庄村,1200,5000,正式运营
安徽省滁州市明光市邵岗乡赤塘村,赤塘站,34110025,600000259,2015/1/14 17:23,2015/1/14 17:23,建设银行,0,0,\N,赤塘站,1900,2800,无数据
山东省德州市禹城市伦镇张风吾村,德州市禹城市市中街道办事处石屯肖寺刘社区助农服务点,37140134,600001721,2015/1/14 17:26,2015/1/14 17:26,中国银行,43,0,0,德州市禹城市市中街道办事处石屯肖寺刘社区助农服务点,230,950,非正式运营
河南省平顶山市鲁山县张良镇张西村,鲁山县张良镇张西村,41040056,600003617,2015/1/14 17:27,2015/1/14 17:27,中国银行,0,0,\N,张西村,8000,30000,无数据
河北省唐山市玉田县石臼窝镇王建庄村,玉田县陈家铺乡王安子村,13020336,600005944,2015/1/14 17:27,2015/1/14 17:27,中国银行,294,20750000,70578.23129,王安子村,500,1500,非正式运营
河南省漯河市临颖县窝城镇窝城村,漯河市窝城镇中心社区王鸿亚助农金融,41110064,600003300,2015/1/19 0:00,2015/1/14 17:29,中国银行,477,1325719.91,2779.287023,窝城镇中心社区,4500,18000,正式运营
河南省平顶山市鲁山县仓头乡赵竹园村,鲁山县张官营镇镇街,41040057,600003618,2015/1/14 17:30,2015/1/14 17:30,中国银行,316,496843.81,1572.290538,张官营镇镇街,3000,15000,正式运营
河南省商丘市永城市候岭乡酒店村,永城市侯岭乡酒店村惠农支付服务点,41140599,600002678,2015/1/14 17:31,2015/1/14 17:31,中国银行,373,2044770.14,5481.95748,酒店村,800,3000,正式运营
河南省平顶山市鲁山县梁洼镇北街村,鲁山县张良镇北街,41040058,600003619,2015/1/14 17:33,2015/1/14 17:33,中国银行,0,0,\N,张良镇北街,1200,5000,无数据
河南省商丘市夏邑县胡桥乡尹庄村,夏邑县胡桥乡尹庄村惠农支付服务点,41140601,600002679,2015/1/14 17:38,2015/1/14 17:38,中国银行,82,2656.9,32.40122,尹庄村,1700,7000,正式运营
河南省平顶山市郏城关镇西关街,郏县城关镇西关新街,41040059,600003620,2015/1/14 17:38,2015/1/14 17:38,中国银行,0,0,\N,西关新街,950,4000,无数据
河南省商丘市夏邑县李集镇李集西村,李集西村惠农支付点,41140602,600002680,2015/1/14 17:42,2015/1/14 17:42,中国银行,0,0,\N,李集西村,2500,10000,无数据
河南省商丘市梁园区前进街道合欢社区,中州办事处宁楼村惠农支付服务点,41140603,600002681,2015/1/14 17:45,2015/1/14 17:45,中国银行,170,192784.11,1134.024176,红旗社区,3000,12000,正式运营
河北省沧州市东光县大单镇辛店村,东光县大单镇辛店村,13090320,600001826,2015/1/14 17:45,2015/1/14 17:45,中国银行,2030,2330000,1147.783251,东光县大单镇辛店村,400,2000,正式运营
河北省沧州市东光县龙王李乡耿东村,东光县龙王李镇耿东村,13090321,600001827,2015/1/14 17:47,2015/1/14 17:47,中国银行,951,8080000,8496.319664,东光县龙王李镇耿东村,400,2000,正式运营
河北省沧州市东光县大单镇李池庄村,东光县大单镇李池村,13090322,600001828,2015/1/14 17:49,2015/1/14 17:49,中国银行,826,16840000,20387.4092,李池村,400,2000,正式运营
河北省沧州市东光县连镇镇小邢庄村,东光县灯明寺镇小邢村,13090323,600001829,2015/1/14 17:50,2015/1/14 17:50,中国银行,744,23870000,32083.33333,东光县灯明寺镇小邢村,400,2000,正式运营
河南省漯河市郾城区商桥镇商南村,漯河市商桥镇镇街吕少锋助农金融,41110068,600003649,2015/1/14 17:50,2015/1/14 17:50,中国银行,248,8579.73,34.595685,商桥镇街,5000,1200,非正式运营
河南省平顶山市叶廉村乡后王村,平顶山市叶县廉村镇后王王中华助农金融,41040060,600003621,2015/1/14 17:55,2015/1/14 17:55,中国银行,456,3019846.78,6622.471009,后王村,400,2000,正式运营
河南省漯河市舞阳县吴城镇昭寺街村,漯河市北舞渡镇街相秋梅助农金融,41110071,600003304,2015/1/14 17:56,2015/1/14 17:56,中国银行,855,1149171.36,1344.06007,北舞渡镇镇街,950,3400,正式运营
河南省平顶山市汝州市汝南街道办事处张吾庄村,汝州市骑岭乡葛庄村连恒要助农金融,41040061,600003622,2015/1/25 0:00,2015/1/14 18:00,中国银行,189,298779.44,1580.843598,骑岭镇镇街,1500,5000,正式运营
河南省漯河市召陵区万金镇赤南村,漯河市万金镇赤南村任淮河助农金融,41110072,600003651,2015/1/14 18:04,2015/1/14 18:04,中国银行,471,3281020.66,6966.073588,召陵区万金镇赤南村,6000,2500,正式运营
河南省平顶山市叶田庄乡张林庄村,郏县白庙镇镇街,41040062,600003623,2015/1/14 18:05,2015/1/14 18:05,中国银行,0,0,\N,白庙镇镇街,1000,4000,无数据
河南省新乡市长垣县蒲北办事处董占村,新乡市长垣县魏庄镇董寨村惠农支付服务点,41070133,600006528,2015/1/14 18:08,2015/1/14 18:08,中国银行,244,3404220.01,13951.72135,董占村,900,3600,正式运营
河北省沧州市献县张村乡北张村,献县张村乡北张村,13090331,600001833,2015/1/14 18:08,2015/1/14 18:08,中国银行,302,2210000,7317.880795,北张村,400,2000,正式运营
河南省平顶山市鲁山县辛集乡程西村,鲁山县辛集镇程西村,41040063,600003624,2015/1/14 18:08,2015/1/14 18:08,中国银行,0,0,\N,程西村,600,2500,无数据
河南省漯河市郾城区商桥镇刘孟村,漯河市商桥镇刘孟村杨志好助农金融,41110075,600003652,2015/1/14 18:09,2015/1/14 18:09,中国银行,828,2925210.78,3532.863261,商桥镇刘孟村,6400,2100,正式运营
河北省沧州市献县乐寿镇西高坦村,献县乐寿镇西高坦村,13090332,600001834,2015/1/14 18:10,2015/1/14 18:10,中国银行,393,5960000,15165.3944,献县乐寿镇西高坦村,400,2000,正式运营
河北省沧州市献县陈庄乡小流屯村,献县陈庄镇小流屯村,13090333,600001835,2015/1/14 18:11,2015/1/14 18:11,中国银行,380,4910000,12921.05263,献县陈庄镇小流屯村,400,2000,正式运营
河南省周口市郸城县丁村乡从楼村,郸城县丁村乡从楼村助农点,41160092,600006230,2015/1/14 18:12,2015/1/14 18:12,中国银行,113,1176833.38,10414.45469,从楼村,1500,7000,正式运营
河南省商丘市夏邑县杨集镇杨集四村,夏邑县杨集镇杨集四村惠农支付服务点,41140608,600002686,2015/1/14 18:16,2015/1/14 18:16,中国银行,546,621458.81,1138.202949,杨四村,600,3000,正式运营
